User_ID|Canvas_Set_ID|Curriculum_ID|Canvas_Start_Date_YYYYMMDD_HHMMSS|Canvas_End_Date_YYYYMMDD_HHMMSS|Curr_Start_Date_YYYYMMDD_HHMMSS|Curr_End_Date_YYYYMMDD_HHMMSS
163497|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
161286|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164011|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163468|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
160752|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
168175|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
160408|25|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
160506|25|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164734|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164735|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164736|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164737|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164738|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164740|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164741|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164320|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164743|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164458|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164742|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164739|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165163|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165168|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165161|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165164|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165160|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165264|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165656|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165265|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165654|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165655|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165656|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165657|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165753|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164729|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164730|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164732|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164731|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164733|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163270|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163997|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163466|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163578|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163399|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163396|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163354|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163921|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163871|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
161071|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163224|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163156|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163248|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164133|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
161036|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164010|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163296|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163440|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163110|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163464|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163852|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
162926|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
160752|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163238|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
160506|25|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
160408|25|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164751|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164752|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164753|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164754|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164755|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164756|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164757|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164758|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164759|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164760|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164761|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164831|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164835|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164762|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165176|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165174|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165266|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164762|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164745|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
166124|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164744|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164746|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164747|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164749|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164748|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
164750|26|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163914|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
161421|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163910|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
161708|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
162034|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
162040|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
161745|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163787|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
162051|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
162510|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
162033|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163141|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163867|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
161448|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
162041|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
161760|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
162036|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
162164|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
161701|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
161732|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165618|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163154|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
165072|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
163328|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
161035|27|13|20150908_000000|20150930_235959|20150908_000000|20150930_235959
