User_ID|Canvas_Set_ID|Curriculum_ID|Canvas_Start_Date_YYYYMMDD_HHMMSS|Canvas_End_Date_YYYYMMDD_HHMMSS|Curr_Start_Date_YYYYMMDD_HHMMSS|Curr_End_Date_YYYYMMDD_HHMMSS
169664|16|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151198|16|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153582|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153620|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153622|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153631|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153632|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153807|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153685|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153640|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153432|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153547|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153588|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153548|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153536|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153335|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153878|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153594|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153803|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153533|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153622|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
150526|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151772|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152899|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
154409|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153443|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153968|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
155420|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152761|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151453|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
150240|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153113|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151459|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151184|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153070|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152723|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151129|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151490|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
152894|18|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
151198|16|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
169664|16|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
165101|16|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153879|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153333|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153337|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153624|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153587|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153624|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
158583|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153624|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153551|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153433|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
153554|17|8|20150813_000000|20150915_235959|20150813_000000|20150915_235959
