User_ID|Canvas_Set_ID|Curriculum_ID|Canvas_Start_Date_YYYYMMDD_HHMMSS|Canvas_End_Date_YYYYMMDD_HHMMSS|Curr_Start_Date_YYYYMMDD_HHMMSS|Curr_End_Date_YYYYMMDD_HHMMSS
165624|12|6|20150824_000000|20150930_235959|20150824_000000|20150930_235959
172578|12|6|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161693|12|6|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161693|12|6|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162784|12|6|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162784|12|6|20150824_000000|20150930_235959|20150824_000000|20150930_235959
