User_ID|Canvas_Set_ID|Curriculum_ID|Canvas_Start_Date_YYYYMMDD_HHMMSS|Canvas_End_Date_YYYYMMDD_HHMMSS|Curr_Start_Date_YYYYMMDD_HHMMSS|Curr_End_Date_YYYYMMDD_HHMMSS
152885|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150186|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152004|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151308|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152233|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151808|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
153456|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150256|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152987|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150248|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
153830|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151309|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154082|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151268|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150064|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152067|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
153071|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152046|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
155435|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154515|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
153100|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162554|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151184|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161813|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
153809|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160878|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151842|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160583|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161329|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162504|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152229|16|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154247|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154244|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154265|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154212|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154215|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154221|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154557|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154558|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154562|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154180|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154270|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154228|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
155021|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154192|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154261|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154207|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154256|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154268|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154179|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154182|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154250|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154243|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154213|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163490|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154237|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154200|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154573|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154265|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154183|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154205|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154216|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154201|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154259|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154184|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154578|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154255|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154243|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163927|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
149975|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161336|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151313|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150083|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
153557|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150068|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152994|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
153557|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154043|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151852|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151665|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
153394|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
153952|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150046|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151685|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152907|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
155490|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
155393|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160514|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151445|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
153735|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151116|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150842|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151724|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150269|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150554|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152764|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
149922|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154605|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152822|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161330|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
153263|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150585|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152229|16|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154250|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163919|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154255|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154244|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154193|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
167528|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
165068|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154206|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
153465|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152913|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161717|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151277|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163291|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160743|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
149946|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152229|16|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154236|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154193|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154262|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154217|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154221|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154209|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154231|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154184|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154186|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154241|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154272|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154214|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154188|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154239|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
155133|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154185|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154546|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154191|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154258|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154190|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154204|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154545|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154251|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154218|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154273|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154187|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154218|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154273|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150329|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152174|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151072|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152934|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150243|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151000|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169903|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151364|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151669|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
149999|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150245|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
149959|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
152698|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150244|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150077|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151391|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
153270|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
149915|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
154044|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
153557|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150338|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150247|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151685|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
150608|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151455|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161652|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
151049|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160458|16|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163980|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169410|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169409|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169511|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169331|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169330|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163918|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163977|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163979|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163982|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163983|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161626|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161614|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163978|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163976|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161621|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163981|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163975|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164350|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161616|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164720|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164721|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164724|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164723|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
165085|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
165086|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
166075|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
168273|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169333|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162945|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169692|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169469|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169357|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161288|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160915|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162821|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161636|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163444|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163382|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160855|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162873|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161765|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163117|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162423|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162793|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163925|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163640|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161710|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161350|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160943|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161464|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
168681|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162232|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161603|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161710|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169519|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162778|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160458|16|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
166586|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164728|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164727|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169747|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164053|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164054|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164055|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164056|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164057|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164058|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164059|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164060|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164061|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164062|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164063|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164064|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164065|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164066|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164067|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164068|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164069|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164070|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164072|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161619|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161623|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161629|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164254|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164255|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161622|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164686|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
164687|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
165150|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
165151|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
165153|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
165154|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
165155|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
165156|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
165157|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
165479|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
165154|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
167214|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169424|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169425|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
167214|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169346|17|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160995|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162428|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160995|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161121|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163352|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160819|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161086|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160837|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162886|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162945|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163017|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163051|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163398|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161963|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169610|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161608|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169770|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161985|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160812|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
169753|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161465|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162161|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163277|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163414|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163277|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161158|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163778|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160886|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
168681|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162232|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162871|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163277|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
160984|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
163779|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162029|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162783|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161414|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
168754|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
161555|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
162475|18|8|20150824_000000|20150930_235959|20150824_000000|20150930_235959
